Number Time x_pos y_pos
36408.0 8645.0 -0.05 -0.15
36408.0 8647.1 -0.05 -0.15
28216.0 8647.3 -0.15 0.05
28216.0 8649.2 -0.15 0.05
36408.0 8649.3 -0.05 -0.15
28216.0 8651.2 -0.15 0.05
28216.0 8653.4 -0.15 0.05
36408.0 8653.6 -0.05 -0.15
28216.0 8656.3 -0.15 0.05
133785.0 8647.4 0.15 0.15
133785.0 8649.6 0.15 0.15
133785.0 8651.6 0.15 0.15
133785.0 8653.8 0.15 0.15
133785.0 8656.6 0.15 0.15
133607.0 8642.8 -0.05 -0.05
93287.0 8643.3 0.15 -0.05
133607.0 8645.2 -0.05 -0.05
93287.0 8645.7 0.15 -0.05
85095.0 8646.8 0.05 0.15
125415.0 8647.0 -0.15 0.15
133607.0 8647.1 -0.05 -0.05
93287.0 8647.5 0.15 -0.05
85095.0 8649.3 0.05 0.15
93287.0 8649.6 0.15 -0.05
125415.0 8649.3 -0.15 0.15
133607.0 8649.2 -0.05 -0.05
125415.0 8651.2 -0.15 0.15
85095.0 8651.5 0.05 0.15
133607.0 8651.5 -0.05 -0.05
93287.0 8652.3 0.15 -0.05
85095.0 8653.6 0.05 0.15
125415.0 8653.3 -0.15 0.15
125415.0 8655.6 -0.15 0.15
85095.0 8656.7 0.05 0.15
52788.0 8641.0 0.15 -0.15
93108.0 8641.1 -0.05 -0.15
93108.0 8643.1 -0.05 -0.15
52788.0 8643.3 0.15 -0.15
44596.0 8645.0 0.05 0.05
52788.0 8645.2 0.15 -0.15
84916.0 8645.0 -0.15 0.05
93108.0 8645.0 -0.05 -0.15
93108.0 8647.2 -0.05 -0.15
44596.0 8647.5 0.05 0.05
52788.0 8647.3 0.15 -0.15
84916.0 8647.3 -0.15 0.05
44596.0 8649.4 0.05 0.05
84916.0 8649.2 -0.15 0.05
93108.0 8649.4 -0.05 -0.15
52788.0 8649.8 0.15 -0.15
84916.0 8651.2 -0.15 0.05
44596.0 8651.5 0.05 0.05
84916.0 8653.4 -0.15 0.05
44596.0 8653.9 0.05 0.05
84916.0 8656.5 -0.15 0.05
149987.0 8643.1 0.15 -0.05
149987.0 8645.4 0.15 -0.05
141795.0 8646.9 0.05 0.15
149987.0 8647.6 0.15 -0.05
141795.0 8649.4 0.05 0.15
149987.0 8649.7 0.15 -0.05
141795.0 8651.4 0.05 0.15
141795.0 8653.5 0.05 0.15
149987.0 8653.4 0.15 -0.05
141795.0 8656.3 0.05 0.15
133697.0 8642.9 0.05 -0.05
133697.0 8645.3 0.05 -0.05
125505.0 8646.5 -0.05 0.15
133697.0 8647.2 0.05 -0.05
85185.0 8647.4 0.15 0.15
125505.0 8648.0 -0.05 0.15
125505.0 8649.5 -0.05 0.15
133697.0 8649.3 0.05 -0.05
85185.0 8649.8 0.15 0.15
85185.0 8651.8 0.15 0.15
125505.0 8651.4 -0.05 0.15
133697.0 8651.6 0.05 -0.05
125505.0 8653.4 -0.05 0.15
85185.0 8654.0 0.15 0.15
125505.0 8656.0 -0.05 0.15
85185.0 8658.6 0.15 0.15
68987.0 8642.4 0.15 -0.05
109307.0 8642.7 -0.05 -0.05
68987.0 8643.8 0.15 -0.05
68987.0 8645.6 0.15 -0.05
109307.0 8645.1 -0.05 -0.05
101115.0 8647.0 -0.15 0.15
109307.0 8647.1 -0.05 -0.05
60795.0 8647.4 0.05 0.15
68987.0 8647.6 0.15 -0.05
60795.0 8649.6 0.05 0.15
